PC1,PC2,PC3,PC4
0.2626622212876332,0.1341165923272984,0.8409008724554531,0.024134571447239773
-0.11694182474149728,-0.46429044259105146,0.0708700793009952,-0.690093320825719
-0.1403882169303436,-0.5399668982646627,-0.06549777335260609,0.4865558399501213
-0.3095589536575411,-0.006457359491550407,0.015154122261911103,-0.475707401614875
-0.04340199512375308,-0.6254045479765864,0.296130010457859,0.15468026186276573
-0.48074898661875454,0.1690563643572842,0.11032315731926887,0.059215532152575356
0.4451049617242559,-0.07579626378521853,0.17925756416736835,-0.14226682912277933
-0.45132265614535116,0.21747013211767138,0.33900295052678914,0.0727990540169027
0.4086363685168207,0.045737740886252876,-0.19084834795224265,-0.08475020990884463
